OBJECTID,HUC12,Name,RarAqRankSW,RarAqSumSW,RarFish,RarAqAmph,RarAqRept,Shape__Area,Shape__Length
4218,160402040508,Tuledad Creek,0,0,0,0,0,202722428.699219,66220.3763016786
4219,180800010304,Coppersmith Hills-Frontal Lower Alkali Lake,0,0,0,0,0,56728144.6171875,46132.7451846118
4220,180600100401,Gibraltar Reservoir-Santa Ynez River,5,0.528302,0,3,2,192282561.144531,73643.5494351751
4221,180600100301,East Fork Santa Cruz Creek,1,0.075472,0,1,0,62598651.46875,37953.215483696
4222,180600080101,Sisquoc Falls-Sisquoc River,1,0.056604,1,0,0,168326566.03125,62535.3951843583
4223,180300121506,180300121506,0,0,0,0,0,151344841.851562,79586.0956995662
4224,180300121505,180300121505,0,0,0,0,0,170486408.988281,87274.0573274288
4225,180300122404,Lower Blakeley Canal-Tulare Lake Bed,0,0,0,0,0,289152471.984375,69968.3638902785
4226,180300090102,Murphy Slough,0,0,0,0,0,120672036.769531,97639.2777969678
4227,180400010202,Little Dry Creek,2,0.150943,0,2,0,184705945.402344,81449.2498272282
4228,180400070102,Miami Creek,1,0.075472,0,1,0,128714697.230469,62043.9556033362
4229,180400090403,West Fork Cherry Creek,3,0.283019,1,3,0,171244217.625,94861.9519729162
4230,180400090301,Kendrick Creek,2,0.150943,0,2,0,141866846.070312,72239.6032054885
4231,180400090401,North Fork Cherry Creek,3,0.226415,0,3,0,77140371.5625,71121.5643151258
4232,180400120101,Deer Creek,3,0.283019,1,3,0,88254307.6054688,63679.9716374359
4233,160502010202,Cottonwood Canyon-East Fork Carson River,0,0,0,0,0,99231622.3710938,50806.3713255116
4234,160502010203,Indian Creek,0,0,0,0,0,84902701.8789062,56477.9541024008
4235,180600130205,Santa Monica Creek-Frontal Santa Barbara Channel,2,0.188679,2,1,0,70927994.34375,52649.1304422167
4236,180600100101,Upper Mono Creek,1,0.075472,0,1,0,183189066.527344,70223.2627760843
4237,180300120805,Town of Saco,0,0,0,0,0,189752517.4375,129654.092180411
4238,180300121001,Upper Goose Lake Canal,2,0.150943,0,0,1,74155900.9101562,39956.3177658772
4239,180300050804,Town of Allensworth,1,0.075472,0,1,0,247903795.214844,137298.333141698
4240,180300050605,180300050605,1,0.056604,1,0,0,212254004.949219,118488.149056902
4241,180300060902,South Fork Deep Creek-Deep Creek,0,0,0,0,0,71023474.5976562,49937.0831927971
4242,180300061001,Old Channel Tule River,0,0,0,0,0,180917419.671875,99603.4404476142
4243,180300071401,Packwood Creek,0,0,0,0,0,102638663.449219,94509.9752097547
4244,180300071102,Saint Johns River,1,0.075472,0,1,0,112446489.75,131074.278963593
4245,180300090301,Fancher Creek,3,0.226415,0,1,1,90658777.1757812,77406.797386757
4246,180300071202,Travers Creek,1,0.075472,0,1,0,140677373.496094,76727.0926907922
4247,180300090401,Upper Dry Creek,3,0.226415,0,1,1,134640444.753906,75215.3444764623
4248,180300100804,Sycamore Creek,3,0.226415,0,1,1,157555415.066406,74307.133802334
4249,180400060802,Jackass Creek,1,0.075472,0,1,0,137931444.757812,70942.3246102815
4250,180400080201,Upper South Fork Merced River,3,0.226415,0,3,0,225179701.066406,81334.0057430197
4251,180400080102,Lewis Creek,2,0.150943,0,2,0,82706413.4765625,43782.8275848244
4252,180400090103,Conness Creek,2,0.150943,0,2,0,95735427.1367188,49120.784315173
4253,180400090107,Delaney Creek-Tuolumne River,3,0.226415,0,3,0,179112041.652344,121949.314977245
4254,160502010101,Silver King Creek,3,0.207547,1,2,0,183717778.097656,74978.692746196
4255,160503020107,Lower Little Walker River,1,0.075472,0,1,0,74848862.0859375,51455.4142136775
4256,160503020106,Hot Creek,0,0,0,0,0,69957901.5859375,42023.535463459
4257,180701030202,McGrath Lake-Frontal Pacific Ocean,3,0.207547,1,0,1,111583654.335938,57028.6936745581
4258,180701030201,Mugu Lagoon,1,0.056604,1,0,0,143015222.582031,85996.2158382348
4259,180701030107,Revolon Slough-Calleguas Creek,5,0.415094,2,0,2,142541336.339844,61705.1555102662
4260,180701020702,Tule Creek-Sespe Creek,5,0.716981,2,4,2,188436886.332031,90530.9194445033
4261,180300030111,Richfeild Weir-Kern River,3,0.226415,0,1,1,114321776.0625,108115.412692083
4262,180300050603,Town of McFarland,1,0.075472,0,1,0,167792045.996094,65998.8468521153
4263,180300050902,Town of Ducor-Deer Creek,1,0.075472,0,1,0,208836747.339844,89828.0076039862
4264,180300060601,Dry Creek,0,0,0,0,0,76718397.3984375,39742.5641968167
4265,180300100703,Mill Flat Creek,3,0.226415,0,1,1,197821152.355469,71069.9250412201
4266,180400060801,Junction Butte-San Joaquin River,0,0,0,0,0,79558963.8203125,56049.5199330301
4267,180400060602,Rube Creek-South Fork San Joaquin River,1,0.075472,0,1,0,168243788.347656,63733.5843448932
4268,180400060803,Kaiser Creek,2,0.150943,0,2,0,191466372.109375,70619.8633493658
4269,180400060601,Rock Creek-South Fork San Joaquin River,1,0.075472,0,1,0,185467283.867188,72222.2846195678
4270,180901010404,Dechambeau Creek-Frontal Mono Lake,0,0,0,0,0,76350150.34375,48469.2499941783
4271,180901010403,Wilson Creek,0,0,0,0,0,78658013.2851562,53666.9134572467
4272,160503010205,Upper Rough Creek,0,0,0,0,0,88644328.0625,50913.2891067472
4273,160503010201,Upper Bodie Creek,0,0,0,0,0,101538260.644531,50974.9983409731
4274,180701040103,Las Virgenes Creek,3,0.283019,1,1,1,92215623.1132812,67794.6537633918
4275,180701020508,Buck Creek-Piru Creek,5,0.45283,0,2,2,85472191.3476562,49245.5365509106
4276,180300040204,Pine Mountain Creek-Poso Creek,0,0,0,0,0,99719926.1796875,57589.1884160987
4277,180300030109,Stark Creek-Kern River,3,0.226415,0,1,1,130005544.246094,67153.5426743178
4278,180300060202,Middle North Fork Tule River,1,0.075472,0,1,0,73121287.484375,47231.5200928395
4279,180300060201,Upper North Fork Tule River,0,0,0,0,0,120685509.238281,52508.2001222131
4280,180300060102,North Fork Middle Fork Tule River,4,0.301887,0,2,1,166349628.074219,76209.9063601604
4281,180300100702,Converse Creek-Kings River,4,0.377358,0,3,1,178992040.824219,68257.5257746726
4282,180300100402,Lightning Creek-South Fork Kings River,1,0.075472,0,1,0,89977258.390625,51668.739712202
4283,180300100309,Lower Middle Fork Kings River,3,0.226415,0,1,1,186789654.339844,66843.6459828689
4284,180901020206,O'Harrel Canyon Creek-Owens River,1,0.113208,2,0,0,108411660.355469,67605.5917752097
4285,180901010204,Indian Spring-Frontal Mono Lake,1,0.075472,0,1,0,225825255.625,95002.7168251594
4286,180901010603,North Canyon,0,0,0,0,0,122640846.792969,61458.3503835785
4287,180901010202,Cowtrack Spring-Frontal Mono Lake,0,0,0,0,0,221798019.753906,97506.9376989315
4288,180701050203,Aliso Canyon Wash,3,0.226415,0,3,0,82677732.578125,46078.2081038856
4289,180902061303,Canyon del Gato-Montes,0,0,0,0,0,187372298.5625,93525.029077354
4290,180701020302,Fish Canyon,4,0.377359,0,1,2,104055528.46875,53920.4373573668
4291,180902061704,Burham Canyon,0,0,0,0,0,122807183.878906,108461.920300015
4292,180300030102,Bodfish Creek,1,0.075472,0,1,0,64951606.0273438,43749.8287375806
4293,180300040102,Upper Cedar Creek,2,0.150943,0,0,1,145209297.984375,54658.1489466477
4294,180300060301,Upper South Fork Tule River,2,0.150943,0,0,1,156773304.351562,61401.8078815035
4295,180300010506,Brush Creek-Kern River,0,0,0,0,0,177648477.714844,64201.5950986052
4296,180300010201,Upper Big Arroyo,1,0.075472,0,1,0,96077929.6132812,45837.2217090037
4297,180300010202,Lower Big Arroyo,0,0,0,0,0,101002264.460938,57664.9627609653
4298,180300100301,Palisade Creek,1,0.075472,0,1,0,108108797.675781,52573.5053356758
4299,180901030101,Taboose Creek-Owens River,3,0.207547,1,2,0,240311346.175781,103835.29096707
4300,180901020602,Middle Fork Bishop Creek,3,0.207547,1,2,0,134093425.027344,67025.207056038
4301,180901020403,Horton Creek,3,0.264151,2,2,0,227911912.09375,82557.8875320848
4302,180901010608,Wet Fork,0,0,0,0,0,95401772.0859375,51139.4472929994
4303,180901020503,Lone Tree Creek-Spring Canyon Creek,0,0,0,0,0,139479521.5625,57835.6990682111
4304,180701020104,Agua Dulce Canyon,4,0.320755,3,0,1,112387020.542969,59049.8497555006
4305,180701020103,Acton Canyon,0,0,0,0,0,77564296.1835938,39841.1829041148
4306,180701050103,Upper Big Tujunga Creek,5,0.509434,1,2,2,150909359.429688,90348.3484674527
4307,180902060504,Town of Rancho Seco,0,0,0,0,0,219594364.605469,105533.550855223
4308,180902060403,Central Park Lake-Cache Creek,0,0,0,0,0,208942665.832031,88374.7743717631
4309,180300020502,Lower Canebrake Creek,3,0.226415,0,1,1,197866112.0625,73125.6579458781
4310,180300020401,Upper Chimney Creek,0,0,0,0,0,136034423.621094,62110.6726558266
4311,180300020203,Fish Creek,2,0.132075,1,1,0,211140881.621094,92163.8727078692
4312,180300020202,Long Canyon,0,0,0,0,0,136013167.566406,71885.6810197131
4313,180300010401,Ninemile Creek,2,0.132075,1,1,0,196962961.5625,64916.5490145317
4314,180300020102,Mulkey Creek-South Fork Kern River,2,0.132075,1,1,0,163037621.964844,73260.1697762522
4315,180901030403,Ash Creek,0,0,0,0,0,62568608.59375,49415.2741479076
4316,180901030208,Long John Canyon-Owens River,2,0.150943,0,2,0,264138684.480469,81426.4422547456
4317,180901020802,Sangers Slough-Owens River,1,0.056604,1,0,0,155604618.183594,85636.3662407223
4318,180902010302,Joshua Flats,1,0.075472,0,1,0,211932352.535156,107469.05229142
4319,180901020707,Batchelder Spring,1,0.075472,0,1,0,65511106.8125,53322.2868099633
4320,160600100904,Toler Creek,0,0,0,0,0,94796151.9140625,45737.5213459888
4321,180701060605,Carbon Creek,3,0.283019,1,1,1,217217651.136719,108881.152393626
4322,180902061601,Indian Bill Canyon,0,0,0,0,0,92128350.9257812,56207.9187431097
4323,180701060204,North Fork San Gabriel River,5,0.54717,3,3,1,71525345.6367188,41849.7244643098
4324,180902061603,Town of Roosevelt,0,0,0,0,0,76587297.4179688,85732.8108184605
4325,180902062106,180902062106,0,0,0,0,0,68312902.1171875,56896.2749728813
4326,180902060602,Goler Gulch,0,0,0,0,0,171702114.320312,88868.6751607004
4327,180902050503,Volcano Peak,0,0,0,0,0,197176398.117188,92097.9326395843
4328,180902050304,Haiwee Creek,0,0,0,0,0,210735664.113281,76831.5183929123
4329,180901030501,Cactus Flat,0,0,0,0,0,154189139.640625,67257.2244566999
4330,180902050102,Devils Kitchen,0,0,0,0,0,159113790.730469,86882.6404139264
4331,180901030402,Vermillion Canyon,0,0,0,0,0,90937059.375,58583.0920831465
4332,180902010703,Lower Warm Springs,0,0,0,0,0,213021127.117188,88159.2589730229
4333,180902010804,180902010804,0,0,0,0,0,202859784.886719,85501.9910079411
4334,180902010403,180902010403,0,0,0,0,0,128534059.941406,66278.1445716861
4335,160600100907,Indian Garden Creek-Frontal Fish Lake Valley,0,0,0,0,0,154492650.207031,62327.4493921901
4336,180703010104,Lower San Juan Creek,5,0.641509,2,3,2,165736331.34375,84601.3316399066
4337,180902060901,Le Montaine Creek,1,0.075472,0,1,0,100920013.519531,65972.1663335857
4338,180902070701,Town of Kramer Junction,0,0,0,0,0,183970715.824219,79430.183070989
4339,180902070605,Fremont Peak-Cuddeback Lake,0,0,0,0,0,208945821.558594,81339.7070067572
4340,180902070601,Town of Atolia,0,0,0,0,0,104628952.261719,65171.6696750699
4341,180902070603,Steam Well,0,0,0,0,0,96021888.1132812,44870.9747431753
4342,180902051003,Middle Teagle Wash,0,0,0,0,0,168315120.726562,85203.7020913398
4343,180902051102,Fish Head Rocks-Poison Canyon,0,0,0,0,0,147880694.683594,87184.1455878454
4344,180902041107,Shepherd Canyon-Panamint Valley,0,0,0,0,0,244229312.363281,110276.62851598
4345,180902040303,Indian Gardens Wash,0,0,0,0,0,66625678.8046875,53814.7358354823
4346,180902040403,The Dunes,0,0,0,0,0,87294033.2695312,49151.4111884238
4347,180902030301,Sand Flat,0,0,0,0,0,86335421.8984375,48137.0238349826
4348,180703051303,,1,0.075472,0,1,0,7895709.01953125,13262.6237342993
4349,180703041202,San Diego Bay,5,0.45283,0,2,2,237651793.082031,147461.636578245
4350,180703041101,Rose Canyon,3,0.226415,0,1,1,132238338.582031,78562.2897854399
4351,180703030303,Pilgrim Creek,2,0.150943,0,2,0,69909641.421875,46910.5873100574
4352,180703020504,O'Neill Lake-Santa Margarita River,5,0.735849,1,3,3,161988901.609375,96042.2857920161
4353,180703020503,Rainbow Creek-Santa Margarita River,5,0.566038,2,2,2,160170858.390625,100664.991326923
4354,180702020307,Railroad Canyon Reservoir-San Jacinto River,1,0.075472,0,1,0,152805304.652344,86182.6497002899
4355,180902080201,Silverwood Lake-West Fork Mojave River,4,0.301887,0,2,1,128658181.804688,62591.8782937191
4356,180902080101,Holcomb Creek,3,0.283019,1,1,1,179698330.414062,79768.0921749664
4357,180902071109,Twelve Gauge Lake,0,0,0,0,0,96014666.765625,58828.3801972484
4358,180902071104,Lynx Cat Mountain,0,0,0,0,0,78288493.09375,47758.0637573075
4359,180902071101,Town of Hinkley,0,0,0,0,0,104168561.453125,56612.9095882668
4360,180902080802,Brisbane Valley-Wild Wash,0,0,0,0,0,204480661.113281,93464.6404408162
4361,180902081004,180902081004,0,0,0,0,0,136465153.679688,61466.1913923284
4362,180902071103,180902071103,0,0,0,0,0,110028801.515625,56635.9625272329
4363,180902040602,Lead Pipe Spring-Pilot Knob Valley,0,0,0,0,0,136607333.734375,67106.4523316635
4364,180902041205,Big Horn Canyon-Panamint Valley,0,0,0,0,0,293795009.878906,92870.8669249634
4365,180902030403,Telephone Canyon,0,0,0,0,0,93398712.125,52457.0293023481
4366,180902030606,180902030606,0,0,0,0,0,236221453.542969,121290.429422778
4367,180703051202,Otay Mesa-Cottonwood Creek,1,0.075472,0,1,0,41032883.0039062,39907.0239503069
4368,180703030103,West Fork San Luis Rey River,5,0.433962,1,1,2,100617342.585938,53083.12414337
4369,180703040103,Sutherland Lake-Santa Ysabel Creek,5,0.45283,0,2,2,163141756.242188,81266.9673441777
4370,180703020203,Upper Wilson Creek,0,0,0,0,0,92475810.1367188,50331.4469548953
4371,180703020105,Cottonwood Creek-Temecula Creek,5,0.433962,1,1,2,138721155.695312,93727.8717487089
4372,180703020102,Rattlesnake Creek-Temecula Creek,4,0.301887,0,2,1,90505247.328125,45084.0960111582
4373,180702030401,Little San Gorgonio Creek,1,0.075472,0,1,0,106624581.882812,67596.2942644102
4374,180702020103,North Fork San Jacinto River,4,0.339623,2,1,1,99476876.8632812,53084.2479525782
4375,180702030502,Alder Creek-Santa Ana River,3,0.226415,0,1,1,106706391.074219,51620.8156777879
4376,180702030103,Siberia Creek-Bear Creek,3,0.226415,0,1,1,64948786.9882812,45794.6836401207
4377,180702030202,Deer Creek-Santa Ana River,3,0.226415,0,1,1,186727101.691406,65738.9289016082
4378,180902081401,Minneola Ridge,0,0,0,0,0,106804185.65625,60234.6038159919
4379,180902070303,Coyote Well,0,0,0,0,0,111572187.824219,48815.1880751629
4380,180902070307,Paradise Springs-Coyote Lake,0,0,0,0,0,380134865.59375,163453.765952687
4381,180902040604,180902040604-Pilot Knob Valley,0,0,0,0,0,101031010.65625,47003.4861699571
4382,180902070404,180902070404,0,0,0,0,0,99158987.4609375,60144.2665761344
4383,180902040802,Wingate Pass,0,0,0,0,0,69901000.0507812,51490.9440326808
4384,180902031903,180902032003,0,0,0,0,0,98157010.7070312,55346.806980973
4385,180902032210,Hanaupah Canyon,0,0,0,0,0,113819485.109375,53369.1324655811
4386,180902032208,Starvation Canyon,0,0,0,0,0,82098585.9257812,66245.3204328781
4387,180902032212,Coffin Canyon-Amargosa River,0,0,0,0,0,899685396.636719,276126.71383386
4388,180902030903,Trail Canyon,0,0,0,0,0,94665409.3984375,44625.3532135661
4389,180902030905,180902030905-Salt Creek,0,0,0,0,0,110206968.773438,67513.8676118989
4390,180902020303,Daylight Spring,0,0,0,0,0,25124711.9570312,37441.0850006899
4391,180902020702,180902020702,0,0,0,0,0,6466606.77734375,14792.6104592416
4392,180902020703,Sand Hill Peak,0,0,0,0,0,118391201.652344,68968.2842451915
4393,180703051104,Upper Tecate Creek ,0,0,0,0,0,329103.74609375,6163.14130534708
4394,181002020101,Vallecito Wash,0,0,0,0,0,145732637.539062,64334.9007314921
4395,180703050902,Kitchen Creek-Cottonwood Creek,4,0.301887,0,2,1,164957476.988281,75679.3360543113
4396,181002030203,Alder Canyon,0,0,0,0,0,71046289.3945312,43457.1936844086
4397,181002010203,Middle Palm Canyon Wash,3,0.226415,0,1,1,107349710.027344,59123.0707495152
4398,181002010502,Dead Indian Creek,1,0.056604,1,0,0,69602785.890625,46846.0290724778
4399,181001000603,Rock Corral,0,0,0,0,0,61653582.3007812,39925.5206941218
4400,181001000802,Iron Ridge,0,0,0,0,0,159474657.289062,71751.9293723992
4401,181001000803,Galway Lake,0,0,0,0,0,127723634.75,65432.9465082864
4402,180902081305,Box Canyon,0,0,0,0,0,181996128.832031,61193.0697039
4403,180902081502,Langford Well-Langford Well Lake,0,0,0,0,0,124457874.980469,71990.7653385961
4404,180902070301,Alvord Well,0,0,0,0,0,117486105.71875,64821.9748753277
4405,180902031003,180902031003,0,0,0,0,0,172128338.734375,73971.7176270794
4406,180902032204,Willow Creek,0,0,0,0,0,100411602.761719,55291.5277605475
4407,180902021601,Greenwater Canyon,0,0,0,0,0,146243807.007812,87675.6347144343
4408,180902021606,180902021606-Amargosa River,0,0,0,0,0,182121883.324219,66811.0037129092
4409,180902021603,Bat Mountain-Amargosa River,0,0,0,0,0,219679464.527344,90384.8692194724
4410,180902020603,Town of Leeland,0,0,0,0,0,4103187.9296875,12590.7155361307
4411,181002020203,Boundary Creek,0,0,0,0,0,58121855.1914062,42354.6435204303
4412,181002020103,Upper Vallecito Creek,2,0.150943,0,0,1,105972350.507812,60387.7196255623
4413,181002041507,Travertine Palms Wash-Frontal Salton Sea,1,0.113208,2,0,0,157046232.871094,65988.9233670259
4414,181002041506,Wonderstone Wash-Frontal Salton Sea,1,0.113208,2,0,0,130624939.628906,72748.9728441975
4415,181001001604,Coyote Well,0,0,0,0,0,68685434.3007812,37349.9461610941
4416,181001001702,Joshua Cove-Coyote Lake,0,0,0,0,0,129079005.347656,90377.4439325254
4417,181001001402,Deadman Lake,0,0,0,0,0,152871598.109375,72065.543496283
4418,181001001802,Rattlesnake Canyon,0,0,0,0,0,154459428.292969,84186.7785863933
4419,181001001101,Town of Lavic,0,0,0,0,0,103652060.101562,52176.4110157378
4420,180902082502,180902082502,0,0,0,0,0,120274589.261719,83514.8387138463
4421,180902021804,Resting Spring,1,0.113208,2,0,0,168734239.140625,81734.194664816
4422,181002030503,Lower Lower Borrego Valley,0,0,0,0,0,85958082.5390625,47612.0647068003
4423,181002041504,Tule Wash-Frontal Salton Sea,0,0,0,0,0,181189822.015625,106838.500316697
4424,181002040607,Dos Palmas Spring,1,0.056604,1,0,0,132054780.289062,76846.8544536764
4425,181001004401,Upper Fried Liver Wash,0,0,0,0,0,118098918.347656,60966.6540238657
4426,181002010801,Thermal Canyon,0,0,0,0,0,70761913.2929688,68222.2552390783
4427,181001004403,Headwaters Pinto Wash,0,0,0,0,0,77470444.3632812,61414.2718726904
4428,181001002305,Dog Wash,0,0,0,0,0,128361367.6875,114076.121245096
4429,181001001903,181001001903,0,0,0,0,0,161354575.273438,76098.6331505004
4430,181001002501,181001002501,0,0,0,0,0,94453139.0742188,49081.0901712505
4431,180902081805,Lower Devils Playground Wash,0,0,0,0,0,157899141.296875,60944.5696245776
4432,180902082503,Seventeenmile Point,0,0,0,0,0,134752032.003906,63293.9886648469
4433,180902082002,Town of Glasgow-Kelso Wash,0,0,0,0,0,89966672.2226562,49166.8958883398
4434,180902082303,Upper Willow Wash,0,0,0,0,0,181228176.300781,83011.0993196772
4435,180902082302,Lower Black Tank Wash,0,0,0,0,0,88661802.359375,75885.3218762625
4436,180902082401,Bull Spring Wash,0,0,0,0,0,98131385.203125,47356.1509357386
4437,180902082402,Halloran Spring-Halloran Wash,0,0,0,0,0,167534545.289062,99578.6512212032
